Time,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,OT
2024-07-01 09:49:00,0.401759521971741,0.46556427158415,0.78347351902974,0.664581574652485,0.498931084927707,0.301193089087737,0.260810004861433,0.180322353603604,0.34568050713364,0.240868974881195,0.780881755943798,0.31288472810635,0.384824980359392,0.567690367761231,0.380952380952381
2024-07-01 09:50:00,0.401879554005803,0.469491047817228,0.745788472208512,0.624168495694749,0.506223667315159,0.323657774776296,0.156419513221927,0.10230152027027,0.290702881652231,0.234781624801991,0.780876245198763,0.312882642152537,0.459008284387691,0.566804572786294,0.380952380952381
2024-07-01 09:51:00,0.405582501243384,0.471516611792193,0.704102091041845,0.594401767122517,0.478266518407781,0.295053182508864,0.0549425398729345,0.0606221846846847,0.189934617974584,0.162702251640643,0.780887266688832,0.312878470244912,0.503504133880361,0.57194218364093,0.380952380952381
2024-07-01 09:52:00,0.405491998730231,0.482055705005784,0.511073024777297,0.369239968484439,0.574878892850333,0.40725420676459,0.0248200351159143,0.0348620495495495,0.231779445961142,0.181375876895225,0.780892777433866,0.31287012642966,0.498659450561784,0.584280786585938,0.380952380952381
2024-07-01 09:53:00,0.404192426388783,0.475144487568251,0.651737542421633,0.494404581011875,0.626318427015963,0.447471720411953,0.0996827539430227,0.0840385698198198,0.312002627222939,0.241454514596063,0.780892777433866,0.31287012642966,0.456300166685372,0.602924165529028,0.40079365079365
2024-07-01 09:54:00,0.404532836143696,0.46666004978632,0.700900683171249,0.547103100906072,0.665607594274597,0.474874781923575,0.199965251616719,0.125202702702703,0.312838561794473,0.233964132156597,0.61210416777647,0.511192185182636,0.452018721967968,0.616857199428923,0.428571428571427
2024-07-01 09:55:00,0.405458641308464,0.45510503727129,0.718206326567431,0.567779559907704,0.710952540845717,0.521161854915865,0.390889241198886,0.232774493243243,0.332051788137027,0.237453326544467,0.450435440703465,0.627995168930969,0.491237586927876,0.625798518117113,0.428571428571427
2024-07-01 09:56:00,0.405914981775091,0.452128011536189,0.68353547078226,0.529344645168552,0.736022691033768,0.561107828240194,0.389016503811463,0.238507882882883,0.322937779266832,0.23446056800181,0.45046666825866,0.628026458238161,0.540630079019674,0.627747267061974,0.428571428571427
2024-07-01 09:57:00,0.403610038615317,0.452360172769027,0.542528856922087,0.397663064888289,0.718268745665705,0.546531881366424,0.188189224994111,0.129815596846847,0.281467794957192,0.235771667798144,0.450459320598614,0.627160787405845,0.57116966575634,0.622859763023791,0.428571428571427
2024-07-01 09:58:00,0.403364779538886,0.458505315180264,0.386032602960749,0.273626821993359,0.70324319125565,0.538693792560076,0.0532151442809674,0.0717736486486486,0.20703976328456,0.17645819189862,0.450464831343648,0.682019286728953,0.554482423214575,0.614595816963495,0.428571428571427
2024-07-01 09:59:00,0.402510063961489,0.465269364072165,0.324666328541717,0.223445326129777,0.643353575508262,0.482649558219371,0.0162766104956823,0.0213189752252252,0.100287269578948,0.100468148902467,0.450464831343648,0.901572183388715,0.497252393244462,0.605456497045613,0.428571428571427
2024-07-01 10:00:00,0.402312380224298,0.463513038676806,0.456232108027518,0.308172941639935,0.603131322164422,0.439774326073499,0.132767224255708,0.0974605855855856,0.011246968907878,0.025837293505318,0.450462994428637,0.999874842771231,0.447134549596172,0.598359716128763,0.428571428571427
2024-07-01 10:01:00,0.403631638913018,0.464612809824014,0.529147959166306,0.384337891834093,0.584702450152449,0.415939276267657,0.265571201609117,0.184113175675676,0.00261892993740442,0,0.450468505173671,0.999874842771231,0.422566123380429,0.593388843151762,0.428571428571427
2024-07-01 10:02:00,0.402553811399872,0.46246973918083,0.546239154188381,0.400368619505881,0.586005058575196,0.411933704766728,0.332759205398028,0.231725788288288,0.0144480675647435,0.0143004639058611,0.450468505173671,0.999874842771231,0.415470564028382,0.588980710511781,0.428571428571427
2024-07-01 10:03:00,0.40206001218913,0.461943240856726,0.540035469080289,0.392519275142101,0.605343394239839,0.431073780178963,0.274047802415347,0.203651463963964,0.0534865437754388,0.0677896582937316,0.450464831343648,0.999874842771231,0.423624014332448,0.583665940662158,0.428571428571427
